index,Nfeval,J,Jf,J_length,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep
70,71,0.000549730307148273,0.00043881512929551766,2.1092698235004725e-07,21.092698235004725,1.3620685645056583e-06,4.8531426888565946e-11,0.00010934213377447279,0.012980231957965722,7.0526602776047e-09,16.31254440321888,26.145272587833556,0.014539667236390896,0.6201265651897249,0.14581919775009616
71,72,0.00044225898045044133,0.00044044537057599754,2.1094851475247633e-07,21.094851475247633,1.489157637200917e-06,6.2437111917524775e-09,1.0726001129870957e-07,0.013063416870618459,7.044323827814069e-09,15.82167470518414,26.06979662554749,0.014563534740559578,0.007546209842759054,0.14620563813741977
72,73,0.00048449225814985284,0.00043930382697718247,2.1093411282210991e-07,21.09341128221099,1.3976667627484075e-06,9.641880100084724e-10,4.357886610908985e-05,0.01300747489316556,7.0497908407761096e-09,16.128123131662864,26.11830842364502,0.014546993554838137,0.3887548625180246,0.14594970341207014
73,74,0.00044223190877693404,0.0004404212635968636,2.1094823368897484e-07,21.094823368897483,1.4871434494691752e-06,6.097909727314349e-09,1.064555871849791e-07,0.01306231416014686,7.044426627097472e-09,15.821486120537454,26.070673375460935,0.014563179604795102,0.007520931776170713,0.14620073407730882
74,75,0.0004583502706097135,0.0004396562733519984,2.1093883408251315e-07,21.093883408251315,1.4249200934354942e-06,2.196927377357879e-09,1.7055941402819738e-05,0.013025683860258798,7.047952298932777e-09,16.009918973782163,26.101569587536147,0.014552007808202254,0.24168525193441937,0.14603468379651113
75,76,0.0004422017541696707,0.0004403944010047295,2.1094791954114268e-07,21.094791954114267,1.4849023333411335e-06,5.9369288651174025e-09,1.0556598319377997e-07,0.013061082143262038,7.044541701746304e-09,15.82131202076399,26.071656455270606,0.014562789040936986,0.007492865096292333,0.14619524868546468
76,77,0.00044813455520455566,0.0004398960425564164,2.1094189062257576e-07,21.094189062257577,1.4440286943921428e-06,3.2560963732424964e-09,6.580285966751243e-06,0.013037541364097238,7.0467866981110595e-09,15.934908765990482,26.091178700143292,0.014555484656687908,0.14894973199225325,0.14608912523813594
77,78,0.0004421686787257769,0.00044036492381222133,2.1094757364117086e-07,21.094757364117086,1.48244715706553e-06,5.762100917261489e-09,1.0459808193158495e-07,0.013059726207736377,7.044668621471174e-09,15.821583950961385,26.07274272975394,0.01456235853228134,0.007462191713601292,0.14618920387980677
78,79,0.0004442885788392202,0.0004400511248549258,2.1094381025091867e-07,21.094381025091867,1.4565942068016162e-06,4.024972634479313e-09,2.565890994607411e-06,0.01304501523785342,7.04606422664196e-09,15.888387478029752,26.084825236809525,0.014557765925660214,0.09170961229167565,0.1461230936421547
79,80,0.00044213571687831465,0.00044033553453453987,2.1094722753131557e-07,21.094722753131556,1.4800036141164808e-06,5.58971251286019e-09,1.0364178961412506e-07,0.013058370087186813,7.044795843511088e-09,15.821856589727782,26.073833697386124,0.014561927268694742,0.00743174325953366,0.1461831501598254
80,81,0.00044290014318499807,0.0004401462646031179,2.1094496759663458e-07,21.094496759663457,1.464375051973486e-06,4.52690021745576e-09,1.0740316620926214e-06,0.013049531078247004,7.04563213993032e-09,15.860554351341682,26.08105750283317,0.014559161914852242,0.05764621880073186,0.14614349188877548
81,82,0.00044210853527949106,0.0004403112888778249,2.1094694105059927e-07,21.094694105059926,1.4779910234165306e-06,5.448952075899295e-09,1.0285948512312253e-07,0.013057248088249686,7.044901318290553e-09,15.822082670061393,26.074739772403156,0.014561569930035037,0.0074067264470871665,0.14617813541500818
82,83,0.0004424108560971536,0.00044020185434702827,2.1094563706502407e-07,21.094563706502406,1.4689452335266231e-06,4.830361854824101e-09,5.242805176788457e-07,0.013052146611935857,7.045383382416004e-09,15.844526992949364,26.078899303986013,0.014559967498129588,0.038199833997670254,0.14615526371690366
