index,Nfeval,J,Jf,J_length,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep
53,54,3.0086494078404603e-05,2.9260521234613872e-05,9.901086198809093e-08,9.901086198809093,6.89002482964897e-07,2.038826355060902e-08,0.0,1.757123528713358e-08,2.110702265835661e-09,16.950886259648144,27.00829622183293,0.001709460478708504,8.966468545284868e-05,0.07371477278194621
54,55,3.0080460196554668e-05,2.9259856976110998e-05,9.90111775839786e-08,9.90111775839786,6.827677009713385e-07,2.1589778821930817e-08,0.0,1.723456306642469e-08,2.1106106121780117e-09,16.948385046373364,27.007998006687423,0.0017101544994759775,0.00011232480951549009,0.07370115297095232
55,56,3.0072996353867723e-05,2.9253413097914524e-05,9.901104605652822e-08,9.901104605652822,6.79776800248099e-07,2.1067282862725725e-08,0.0,1.9728126785846328e-08,2.1100880850066577e-09,16.937586607269438,27.009340989164627,0.001711313277300016,0.00013455099236045964,0.07371865754011957
56,57,3.0068595110718324e-05,2.9258251849428536e-05,9.901123333594536e-08,9.901123333594535,6.712943347945419e-07,2.1808586485389832e-08,0.0,1.8229106673911134e-08,2.109829616273644e-09,16.924841966190733,27.00837248550215,0.001711748877251411,8.049836505632404e-05,0.07371317270198899
57,58,3.0065748759701144e-05,2.925774240045283e-05,9.901151801314385e-08,9.901151801314384,6.674502057467614e-07,2.283034108969725e-08,0.0,1.8714294398708486e-08,2.109541029532789e-09,16.918555429263844,27.008698304845367,0.0017119805493033026,9.502963453328043e-05,0.07367627746091163
58,59,3.006384501385038e-05,2.9257740603619916e-05,9.90115021048548e-08,9.90115021048548,6.663785543286888e-07,2.27294596963505e-08,0.0,1.7984894100569805e-08,2.1093119072923207e-09,16.91439162810315,27.00836443248876,0.0017118880752078547,6.923972708880941e-05,0.07366837474333549
59,60,3.0060436444923313e-05,2.925133146726439e-05,9.901144411470153e-08,9.901144411470153,6.695268797409408e-07,2.2479582657062402e-08,0.0,1.8087071146216983e-08,2.108893627882443e-09,16.91025656148468,27.008537590984407,0.0017116478376903038,8.158949345338642e-05,0.07364226705156207
60,61,3.0055118866197473e-05,2.9242662917567966e-05,9.901135509858651e-08,9.901135509858651,6.728539102222557e-07,2.223901771283084e-08,0.0,1.8351665595834282e-08,2.1084147355045225e-09,16.908931161312264,27.00854102556045,0.001711261801464361,9.465678844268833e-05,0.07362283250246271
61,62,3.0047951388569046e-05,2.923286172100143e-05,9.90114661284453e-08,9.90114661284453,6.745186299376061e-07,2.2488557836880706e-08,0.0,1.9071013664682973e-08,2.107825566681123e-09,16.915758483931945,27.008901836405336,0.001710715003173527,7.110168323809537e-05,0.07360286394723356
62,63,3.004337093757972e-05,2.922711102739164e-05,9.901098985852876e-08,9.901098985852876,6.764778926126146e-07,2.1336302446503112e-08,0.0,1.9434725270436438e-08,2.107229131220438e-09,16.923067726575304,27.008785004536627,0.0017101434278056563,6.351499624340284e-05,0.07360198523920729
63,64,3.0039840744948875e-05,2.9226883971807985e-05,9.901129469379405e-08,9.901129469379406,6.724866535244943e-07,2.213131659710325e-08,0.0,1.9327508325495635e-08,2.10697818132937e-09,16.935429148091984,27.008869087977647,0.0017099942083772877,6.033461988856305e-05,0.07360622214377682
64,65,3.0035551280289877e-05,2.9224061083803295e-05,9.901119333085352e-08,9.90111933308535,6.710715330727863e-07,2.1943039546774798e-08,0.0,1.946443053616698e-08,2.106435573506252e-09,16.94479078846732,27.008822819126507,0.0017097819665953607,7.292423529545857e-05,0.0736003794784196
65,66,3.0027858201811908e-05,2.922673843682004e-05,9.90114243906137e-08,9.90114243906137,6.591927465577508e-07,2.2492962107577773e-08,0.0,2.0422631935924276e-08,2.105386459467035e-09,16.95808393843224,27.00924908510446,0.0017095668860821504,9.373417904689453e-05,0.0736397381077789
66,67,3.0020014294890725e-05,2.920282401310235e-05,9.90117299230002e-08,9.90117299230002,6.733253680916068e-07,2.3728620412933424e-08,0.0,2.1124563360838357e-08,2.103903464871948e-09,16.962709492949607,27.009651228769297,0.0017091934482462686,0.00013493224353668676,0.0735604923369062
67,68,3.0014799594637237e-05,2.9193253002764467e-05,9.901163742504502e-08,9.901163742504501,6.791620361931128e-07,2.3503778442606424e-08,0.0,1.986913981200628e-08,2.102812027313789e-09,16.960603357098964,27.009191390424732,0.0017091086835468257,8.596486551701527e-05,0.07352547102813399
68,69,3.0010497378111915e-05,2.9186287495508216e-05,9.901159689564669e-08,9.901159689564668,6.824615171251553e-07,2.339105111827755e-08,0.0,1.9345717464617264e-08,2.1020014457678276e-09,16.95804697982141,27.00871508540195,0.0017092143987270138,6.817184325449428e-05,0.07350488861215304
69,70,3.0006396544951596e-05,2.9179715002292148e-05,9.901128898062801e-08,9.901128898062801,6.86598984338252e-07,2.2319245596306948e-08,0.0,1.875202374426424e-08,2.101280982619431e-09,16.96056784794937,27.008331436368056,0.0017093315493519712,8.639652420707837e-05,0.07348585515115337
70,71,3.0002583104076558e-05,2.917413323950257e-05,9.901125555077645e-08,9.901125555077645,6.88603714303557e-07,2.2206075621051894e-08,0.0,1.8628819098603886e-08,2.1008234759091795e-09,16.96957802517637,27.00816125189118,0.0017094387633846185,9.960852330823094e-05,0.07346876047083746
71,72,2.999689552949984e-05,2.9169353867616438e-05,9.901097886339895e-08,9.901097886339894,6.883775296872393e-07,2.127697102155077e-08,0.0,1.887618231121325e-08,2.100189460590849e-09,16.99055507335776,27.008367555641453,0.0017095511702151704,9.185316569423115e-05,0.07344335738264321
72,73,2.999109106683449e-05,2.9171705176140838e-05,9.901156015849566e-08,9.901156015849566,6.776008888880124e-07,2.3328181869009456e-08,0.0,1.9445259778137775e-08,2.0996058945172532e-09,17.022023405249264,27.00858879508791,0.001709778391385325,7.803431197852964e-05,0.07345077268466683
