index,Nfeval,J,Jf,J_length,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep
70,71,8.249206240175666e-05,8.09498609028609e-05,1.228490620291784e-07,12.28490620291784,3.8308576658809637e-07,3.301304821887909e-07,0.0,7.061361880897018e-07,2.1692075875364895e-09,24.610962869627272,39.9471177712265,0.003101587170861276,0.004324430576307597,0.07542293476213159
71,72,8.035079393704076e-05,7.955962679130563e-05,1.2284009407398603e-07,12.284009407398603,3.78745291244237e-07,1.3754912095934443e-07,0.0,1.520326394575642e-07,2.1678800610719177e-09,24.14596441005999,39.82680145687221,0.003087393319996829,0.002834997168111998,0.07491188738516538
72,73,7.913143288571077e-05,7.740994707212178e-05,1.2288243374165653e-07,12.288243374165653,4.6478444197053223e-07,2.406218874803844e-07,0.0,8.931970503964226e-07,2.173690445544109e-09,24.073968804740556,39.87919007954449,0.0030524896734523046,0.004521689908554337,0.07422653634977866
73,74,7.766516003445635e-05,7.622679043446664e-05,1.228931607812469e-07,12.28931607812469,6.52834753038264e-07,3.3190776080815804e-07,0.0,3.3073392536203193e-07,2.171460544997748e-09,23.987141149490554,39.83601575577983,0.003024156471987896,0.002546063285371959,0.07345082997267362
74,75,7.583628756994516e-05,7.410836312529229e-05,1.2292783972565103e-07,12.292783972565104,9.075449045066325e-07,4.134815866879641e-07,0.0,2.8397011373263417e-07,2.1701307070888246e-09,23.872307990913757,39.83813957818033,0.0029800575394394162,0.0025221021043357284,0.0726454997766196
75,76,7.241354411961937e-05,7.003018318095331e-05,1.2297638252347453e-07,12.297638252347452,1.0232244006398184e-06,6.050508998319714e-07,0.0,6.321092556708033e-07,2.1685319500048824e-09,23.676948853068836,39.93549266815198,0.0028783530738095003,0.0037670463189008576,0.07238445625523018
76,77,6.98710394682856e-05,6.821204830838793e-05,1.2297120004703797e-07,12.297120004703796,8.48950163813821e-07,3.251110107990015e-07,0.0,3.6195878523780024e-07,2.1619620836270757e-09,23.59630294552887,39.9889739405267,0.002826130771360673,0.0032462096019924853,0.07334884724973466
77,78,6.874910176544063e-05,6.721765401863546e-05,1.229764828808208e-07,12.29764828808208,7.176660632619794e-07,1.8783718974990478e-07,0.0,5.029680109124579e-07,2.163267988336052e-09,23.57278754887593,40.03977787718489,0.0028015736351813614,0.004937542936314003,0.07371247817352661
78,79,6.885547718776558e-05,6.810511271241319e-05,1.2294563450541079e-07,12.294563450541078,5.650039292661106e-07,3.9016301561997146e-08,0.0,2.33986100188785e-08,2.1634285180909584e-09,23.46890101102491,39.90413640618014,0.0028292637158507904,0.006025943704004574,0.07413609079805397
79,80,6.829428645958252e-05,6.727403866675896e-05,1.229632420009194e-07,12.296324200091938,6.453133323712747e-07,1.1058551228954102e-07,0.0,1.413857061618288e-07,2.1632821314379015e-09,23.51722648629232,39.97953630826487,0.0028079573577179428,0.0034498204028472956,0.07388854136702352
80,81,6.729147186440016e-05,6.59656567268927e-05,1.2298622510815045e-07,12.298622510815044,6.419957740125411e-07,1.4753691922562925e-07,0.0,4.1329621916113883e-07,2.1670145723698102e-09,23.450245247071184,40.02752804110349,0.0027868811266165182,0.0038048064989153253,0.07392351985437216
81,82,6.645368801349316e-05,6.493199127000264e-05,1.2299324397711164e-07,12.299324397711164,5.470920339342035e-07,1.5769782266439666e-07,0.0,6.939136429148302e-07,2.1670965428405548e-09,23.361388503201717,40.03403436329875,0.002769204877705819,0.0035829188369208543,0.07437608782729013
82,83,6.59466506412988e-05,6.465216826445157e-05,1.2298779223474356e-07,12.298779223474355,5.677531930562589e-07,1.607483319768087e-07,0.0,4.4299305957939537e-07,2.164900347067153e-09,23.326368994333627,40.00069954816648,0.0027635456070475234,0.0019392499202406082,0.07431232317327513
83,84,6.519491643202329e-05,6.390090212115356e-05,1.229999249226452e-07,12.299992492264519,5.687170168299832e-07,1.869107362703864e-07,0.0,4.1538663284671687e-07,2.1637641988701173e-09,23.235353403747176,40.00012063459084,0.002754327076040051,0.0018146860948397051,0.07424211405616143
