index,Nfeval,J,Jf,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep
91,92,1.243012525332706e-06,1.2412794818477833e-06,10.426761817909375,0.0,0.0,0.0,1.6844087224411148e-11,1.7161993976984967e-09,10.416498784565054,10.857522363687522,0.004686405298945046,5.237185510160982e-05,0.24610052572642185
92,93,1.242992903581796e-06,1.2412579230903003e-06,10.426747149901054,0.0,0.0,0.0,1.9152182979070934e-11,1.7158283085166664e-09,10.423112753688924,10.857534535313874,0.004686494440353531,5.805056449575549e-05,0.24609790349110908
93,94,1.2429523411163845e-06,1.2412254045157576e-06,10.426730970025208,0.0,0.0,0.0,1.1413884842372334e-11,1.7155227157844008e-09,10.427770141944176,10.85748990891712,0.004686470587664661,3.644022685872024e-05,0.24609628222788
94,95,1.2428529890622817e-06,1.2411305752259798e-06,10.426672167196434,0.0,0.0,0.0,7.597647278293125e-12,1.7148161890235138e-09,10.435827774151042,10.857462089497272,0.004686092533759846,2.2461407805805605e-05,0.24609567000923144
95,96,1.2427482636287272e-06,1.2410338078302987e-06,10.426646936026701,0.0,0.0,0.0,0.0,1.7144557984283738e-09,10.436271552087891,10.857271238861033,0.00468514324844805,3.8716553922239355e-05,0.24609659592536076
96,97,1.2427881222076722e-06,1.2409636197877575e-06,10.426557598365655,0.0,0.0,0.0,1.1092247081913441e-10,1.7135799490957077e-09,10.438896105743394,10.857809824486093,0.004683528357944385,0.0001900758077665348,0.24610148105148197
97,98,1.2427058674831025e-06,1.2409869803161663e-06,10.4266066155363,0.0,0.0,0.0,4.824647066720221e-12,1.7140625198692277e-09,10.437443440631236,10.857437051122472,0.004684408353082311,1.0688031752016067e-05,0.2460987749686869
98,99,1.2426573416788104e-06,1.240943318144733e-06,10.426596926776089,0.0,0.0,0.0,0.0,1.714023534077354e-09,10.429611909969148,10.857286069672918,0.004683059800547831,3.809091468674652e-05,0.24610347919022244
99,100,1.2426488511732776e-06,1.2409348221803777e-06,10.42660069020809,0.0,0.0,0.0,0.0,1.7140289928997414e-09,10.427541463229709,10.857282266213298,0.0046827300257975095,3.775779174195862e-05,0.24610465913258617
100,101,1.2425325829218874e-06,1.2408185999401357e-06,10.42667582040491,0.0,0.0,0.0,0.0,1.7139829817516903e-09,10.423248018432757,10.857287955618062,0.00468160583659925,3.633806609637922e-05,0.24610438642438354
101,102,1.2423930020908333e-06,1.240654409453686e-06,10.426783903950012,0.0,0.0,0.0,2.5055041710828327e-11,1.7135375954363917e-09,10.416055754875272,10.857562673118208,0.0046807140570478845,7.658205197927788e-05,0.2461051488714339
102,103,1.2423732580352897e-06,1.240659454938421e-06,10.426830638533103,0.0,0.0,0.0,1.9673237002892463e-14,1.7137834236316682e-09,10.412570670018622,10.857345092978564,0.004680807988369777,3.187533614230024e-05,0.2461038370535706
103,104,1.2423551386468643e-06,1.2406350050119735e-06,10.426805466523907,0.0,0.0,0.0,6.504863643693426e-12,1.713628771247016e-09,10.413555327860362,10.857452880493293,0.004680627479277755,2.128408466926017e-05,0.24610460493873898
104,105,1.242340002869611e-06,1.2406126660318773e-06,10.426776815696687,0.0,0.0,0.0,1.3877270927174088e-11,1.713459566806631e-09,10.412999418176259,10.857505417246095,0.0046805070447454595,4.64125914111112e-05,0.24610583526246163
105,106,1.242304655470971e-06,1.2405605165441299e-06,10.426720754502709,0.0,0.0,0.0,3.1107840690312714e-11,1.7130310861509257e-09,10.41006002808546,10.857588251016372,0.004680386301154071,8.61482995571174e-05,0.24610879761572968
106,107,1.2422455256922555e-06,1.240495403378296e-06,10.426646200792362,0.0,0.0,0.0,3.770043762564591e-11,1.7124218763340042e-09,10.404169923447771,10.857613412499871,0.004680550814660924,9.774886864401086e-05,0.2461130664367935
107,108,1.2421597991351745e-06,1.2404355655451605e-06,10.426564720629763,0.0,0.0,0.0,1.260937686535109e-11,1.7116242131486695e-09,10.394260670588958,10.85749762443816,0.004681165951105241,4.111651069974389e-05,0.24611843772064382
108,109,1.2421083493089684e-06,1.2403865566865352e-06,10.426516806703724,0.0,0.0,0.0,1.0823743311357592e-11,1.7109688791219233e-09,10.38325135263247,10.857485951150426,0.004681342035579171,3.539065988263524e-05,0.24612440724371262
109,110,1.2420511558925469e-06,1.2403406499749074e-06,10.426475040414502,0.0,0.0,0.0,0.0,1.7105059176394235e-09,10.372615830579555,10.85733086619407,0.0046817783170084466,3.712528898603266e-05,0.24612860211432303
110,111,1.2420616176419198e-06,1.2402798561530584e-06,10.426356631345303,0.0,0.0,0.0,7.236972874110945e-11,1.7093917601204634e-09,10.350401016105135,10.857719266694172,0.004682052057147015,0.00014848014341203484,0.2461412383935308
111,112,1.2420169098023758e-06,1.2402993254727143e-06,10.426415649055656,0.0,0.0,0.0,7.635117390975774e-12,1.7099492122706398e-09,10.358862348621011,10.857462393093213,0.004681897931659506,2.4271342499446e-05,0.24613489201738234
112,113,1.2419680703913944e-06,1.2402560026293646e-06,10.426364393221828,0.0,0.0,0.0,2.4519711114543015e-12,1.7096157909182544e-09,10.345899399370708,10.857408848454856,0.004682175204321591,5.842133756749759e-06,0.24613906880253741
113,114,1.241918294227337e-06,1.2402089825727014e-06,10.42631149492078,0.0,0.0,0.0,0.0,1.7093116546356267e-09,10.332717279422932,10.857305492721943,0.0046826434765166606,3.618749191026092e-05,0.24614229947310998
114,115,1.2418746697682536e-06,1.2401647572477097e-06,10.42622573126381,0.0,0.0,0.0,1.2261402520492396e-12,1.7086863802917419e-09,10.312170357034088,10.857388340807677,0.004683443553562651,1.2498843373680093e-05,0.24614852732243436
115,116,1.2418275605497883e-06,1.2401190496953964e-06,10.42620517405824,0.0,0.0,0.0,0.0,1.7085108543917664e-09,10.298274768259086,10.857107671854445,0.004684235595591529,3.541189381301851e-05,0.2461466818754719
116,117,1.2417949273766644e-06,1.2400864099706349e-06,10.426226996090787,0.0,0.0,0.0,0.0,1.708517406029574e-09,10.298654892551813,10.85690574268417,0.004684596448712341,3.5109668199305666e-05,0.24614287007870114
