index,Nfeval,J,Jf,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep,Jquasisymmetry,Jmercier,Jaspect
98,99,11.671114099424305,0.0006983273795537849,10.653850613025845,1.3103730932684026e-05,0.00011411102499328372,1.4667832714713064e-09,0.0,2.9220822975652615e-06,16.700928340044655,24.429017769746025,1716.0113328640434,0.023490800896736885,0.11472995893939202,6.240555663828848,26.451230657193385,1.2882300127925357
99,100,11.671113964583373,0.0006983274986962537,10.653850612786684,1.3103729986355161e-05,0.000114111016260624,1.4668068444148784e-09,0.0,2.922082306690446e-06,16.700928453266204,24.429017775218114,1716.0114458655091,0.02349080088946819,0.11472995902869597,6.240554934408729,26.452074705704145,1.2882300598908596
100,101,11.67111395916551,0.0006983274596014012,10.65385061286516,1.3103730296877265e-05,0.00011411101912610133,1.4667991093205482e-09,0.0,2.922082303696169e-06,16.70092841611444,24.429017773422522,1716.0114087832646,0.02349080089169854,0.11472995899939209,6.240555124093142,26.451860153610156,1.2882300444364807
101,102,11.671113961597433,0.0006983274805617271,10.653850612823087,1.3103730130393882e-05,0.00011411101758980446,1.4668032564149237e-09,0.0,2.922082305301522e-06,16.70092843603301,24.429017774385205,1716.0114286645248,0.023490800890501762,0.1147299590151031,6.240555021922868,26.451975832603132,1.2882300527220119
102,103,11.671113960156958,0.0006983274693099718,10.653850612845673,1.3103730219764314e-05,0.00011411101841450863,1.4668010302040197e-09,0.0,2.922082304439749e-06,16.70092842534048,24.429017773868427,1716.0114179920174,0.023490800891144137,0.11472995900666913,6.240555076634031,26.451913922550958,1.288230048274335
103,104,11.67111395959903,0.0006983274641366459,10.653850612856058,1.3103730260854863e-05,0.00011411101879369167,1.4668000066394816e-09,0.0,2.9220823040435232e-06,16.700928420424283,24.429017773630825,1716.0114130850234,0.023490800891439814,0.11472995900279155,6.24055510189369,26.451885310567196,1.2882300462291494
104,105,11.671113973288527,0.0006983274394398822,10.653850612840206,1.3103730378068003e-05,0.00011411102004032765,1.4667965411235998e-09,0.0,2.9220823023863223e-06,16.70092840359503,24.42901777536344,1716.0113921563764,0.02349080061952917,0.11472995901643326,6.240555241616064,26.451736491545127,1.2882300368864281
105,106,11.67111396302738,0.000698327457175399,10.653850612851588,1.310373029389361e-05,0.00011411101914507629,1.4667990298181656e-09,0.0,2.9220823035764112e-06,16.70092841568064,24.429017774119195,1716.011407185869,0.023490800814795255,0.11472995900663664,6.2405551408469,26.451843921648198,1.2882300435956213
106,107,11.671113960581927,0.0006983274621105346,10.653850612854756,1.3103730270470639e-05,0.00011411101889596208,1.4667997223299063e-09,0.0,2.922082303907568e-06,16.70092841904362,24.42901777377297,1716.0114113680384,0.023490800869131735,0.1147299590039107,6.240555113216253,26.45187328672204,1.2882300454626583
107,108,11.671113959761986,0.0006983274637929545,10.653850612855837,1.3103730262485837e-05,0.00011411101881103727,1.4667999584128449e-09,0.0,2.9220823040204615e-06,16.700928420190085,24.429017773654934,1716.0114127937686,0.023490800887655528,0.11472995900298145,6.240555103810327,26.451883275621803,1.2882300460992717
108,109,11.671113959626522,0.0006983274640780336,10.653850612856019,1.3103730261132826e-05,0.00011411101879664906,1.4667999984142538e-09,0.0,2.9220823040395904e-06,16.70092842038434,24.42901777363494,1716.0114130353513,0.023490800890794576,0.11472995900282401,6.2405551022201795,26.45188496374672,1.2882300462069836
109,110,11.671113959603527,0.0006983274641266301,10.65385061285605,1.3103730260902314e-05,0.00011411101879419658,1.4668000052326363e-09,0.0,2.9220823040428515e-06,16.70092842041745,24.429017773631525,1716.0114130765369,0.02349080089132949,0.11472995900279707,6.240555101949168,26.451885253866962,1.2882300462253469
110,111,11.671113959597538,0.000698327464134921,10.653850612856054,1.3103730260863049e-05,0.0001141110187937765,1.4668000063963496e-09,0.0,2.922082304043408e-06,16.7009284204231,24.429017773630946,1716.0114130835627,0.023490800891420634,0.11472995900279251,6.2405551019010215,26.451885305667478,1.288230046228472
111,112,11.671113959600415,0.0006983274641336325,10.653850612856056,1.310373026086897e-05,0.00011411101879384227,1.4668000062165654e-09,0.0,2.922082304043321e-06,16.700928420422226,24.429017773631035,1716.0114130824704,0.023490800891406607,0.11472995900279322,6.2405551019104,26.451885293449898,1.2882300462280405
112,113,11.671113959599104,0.0006983274641347893,10.653850612856056,1.310373026086361e-05,0.00011411101879378289,1.466800006378826e-09,0.0,2.9220823040433987e-06,16.70092842042302,24.42901777363095,1716.0114130834497,0.023490800891419188,0.11472995900279256,6.240555101903173,26.451885300922658,1.288230046228472
113,114,11.671113959599644,0.0006983274641349172,10.653850612856054,1.3103730260863095e-05,0.00011411101879377439,1.4668000063962861e-09,0.0,2.9220823040434076e-06,16.700928420423104,24.42901777363095,1716.0114130835595,0.023490800891420287,0.11472995900279252,6.240555101903022,26.451885303773455,1.2882300462285203
114,115,11.67111395959775,0.0006983274641349209,10.653850612856054,1.3103730260863049e-05,0.0001141110187937765,1.4668000063963496e-09,0.0,2.922082304043408e-06,16.7009284204231,24.429017773630946,1716.011413083563,0.023490800891420614,0.11472995900279251,6.240555101901276,26.451885305308032,1.288230046228472
115,116,11.671113959597538,0.000698327464134921,10.653850612856054,1.3103730260863049e-05,0.0001141110187937765,1.4668000063963496e-09,0.0,2.922082304043408e-06,16.7009284204231,24.429017773630946,1716.0114130835627,0.023490800891420634,0.11472995900279251,6.2405551019010215,26.451885305667478,1.288230046228472
116,117,11.67111395959775,0.0006983274641349208,10.653850612856054,1.3103730260863049e-05,0.0001141110187937765,1.4668000063963496e-09,0.0,2.922082304043408e-06,16.7009284204231,24.429017773630946,1716.0114130835627,0.023490800891420614,0.11472995900279251,6.240555101901276,26.451885305308032,1.288230046228472
117,118,11.671113959597538,0.000698327464134921,10.653850612856054,1.3103730260863049e-05,0.0001141110187937765,1.4668000063963496e-09,0.0,2.922082304043408e-06,16.7009284204231,24.429017773630946,1716.0114130835627,0.023490800891420634,0.11472995900279251,6.2405551019010215,26.451885305667478,1.288230046228472
118,119,11.67111395959775,0.0006983274641349208,10.653850612856054,1.3103730260863049e-05,0.0001141110187937765,1.4668000063963496e-09,0.0,2.922082304043408e-06,16.7009284204231,24.429017773630946,1716.0114130835627,0.023490800891420614,0.11472995900279251,6.240555101901276,26.451885305308032,1.288230046228472
119,120,11.671113959597538,0.000698327464134921,10.653850612856054,1.3103730260863049e-05,0.0001141110187937765,1.4668000063963496e-09,0.0,2.922082304043408e-06,16.7009284204231,24.429017773630946,1716.0114130835627,0.023490800891420634,0.11472995900279251,6.2405551019010215,26.451885305667478,1.288230046228472
120,121,11.671113959597538,0.0006983274641349211,10.653850612856054,1.3103730260863049e-05,0.0001141110187937765,1.4668000063963496e-09,0.0,2.922082304043408e-06,16.7009284204231,24.429017773630946,1716.011413083563,0.023490800891420634,0.11472995900279251,6.2405551019010215,26.451885305667478,1.288230046228472
121,122,11.67111395959775,0.0006983274641349208,10.653850612856054,1.3103730260863049e-05,0.0001141110187937765,1.4668000063963496e-09,0.0,2.922082304043408e-06,16.7009284204231,24.429017773630946,1716.0114130835627,0.023490800891420614,0.11472995900279251,6.240555101901276,26.451885305308032,1.288230046228472
122,123,11.671113959597538,0.0006983274641349211,10.653850612856054,1.3103730260863049e-05,0.0001141110187937765,1.4668000063963496e-09,0.0,2.922082304043408e-06,16.7009284204231,24.429017773630946,1716.011413083563,0.023490800891420634,0.11472995900279251,6.2405551019010215,26.451885305667478,1.288230046228472
123,124,11.67111395959775,0.0006983274641349208,10.653850612856054,1.3103730260863049e-05,0.0001141110187937765,1.4668000063963496e-09,0.0,2.922082304043408e-06,16.7009284204231,24.429017773630946,1716.0114130835627,0.023490800891420614,0.11472995900279251,6.240555101901276,26.451885305308032,1.288230046228472
124,125,11.671113959597538,0.0006983274641349211,10.653850612856054,1.3103730260863049e-05,0.0001141110187937765,1.4668000063963496e-09,0.0,2.922082304043408e-06,16.7009284204231,24.429017773630946,1716.011413083563,0.023490800891420634,0.11472995900279251,6.2405551019010215,26.451885305667478,1.288230046228472
125,126,11.67111395959775,0.0006983274641349208,10.653850612856054,1.3103730260863049e-05,0.0001141110187937765,1.4668000063963496e-09,0.0,2.922082304043408e-06,16.7009284204231,24.429017773630946,1716.0114130835627,0.023490800891420614,0.11472995900279251,6.240555101901276,26.451885305308032,1.288230046228472
126,127,11.671113959597538,0.0006983274641349211,10.653850612856054,1.3103730260863049e-05,0.0001141110187937765,1.4668000063963496e-09,0.0,2.922082304043408e-06,16.7009284204231,24.429017773630946,1716.011413083563,0.023490800891420634,0.11472995900279251,6.2405551019010215,26.451885305667478,1.288230046228472
127,128,11.671113973288527,0.0006983274394398822,10.653850612840206,1.3103730378068003e-05,0.00011411102004032765,1.4667965411235998e-09,0.0,2.9220823023863223e-06,16.70092840359503,24.42901777536344,1716.0113921563764,0.02349080061952917,0.11472995901643326,6.240555241616064,26.451736491545127,1.2882300368864281
128,129,11.671113964679133,0.0006983274539160724,10.653850612849498,1.310373030936252e-05,0.00011411101930960512,1.4667985724607837e-09,0.0,2.922082303357703e-06,16.70092841345962,24.42901777434785,1716.011404423828,0.02349080077891,0.11472995900843704,6.240555159131512,26.451824481182825,1.2882300423627946
129,130,11.671113961359708,0.0006983274605236737,10.653850612853738,1.3103730278002176e-05,0.00011411101897606466,1.4667994996570809e-09,0.0,2.922082303801086e-06,16.700928417962277,24.429017773884297,1716.011410023289,0.023490800851660318,0.11472995900478726,6.240555122092106,26.451863858670198,1.288230044862348
130,131,11.671113960235154,0.0006983274628203136,10.653850612855212,1.3103730267102099e-05,0.00011411101886013369,1.466799821927297e-09,0.0,2.9220823039551955e-06,16.700928419527283,24.429017773723167,1716.0114119695268,0.023490800876946438,0.11472995900351861,6.24055510924743,26.45187750137872,1.2882300457311355
131,132,11.671113959829974,0.00069832746365883,10.653850612855752,1.3103730263122565e-05,0.0001141110188178092,1.466799939590767e-09,0.0,2.922082304011461e-06,16.70092842009868,24.429017773664345,1716.01141268011,0.023490800886178834,0.11472995900305549,6.240555104562923,26.451882474344178,1.2882300460483513
132,133,11.671113959681398,0.0006983274639631195,10.653850612855944,1.3103730261678474e-05,0.0001141110188024472,1.4667999822890204e-09,0.0,2.9220823040318795e-06,16.70092842030603,24.429017773642997,1716.0114129379717,0.023490800889529102,0.11472995900288738,6.240555102861585,26.451884286002212,1.2882300461635512
133,134,11.67111395962811,0.0006983274640734068,10.653850612856015,1.3103730261155006e-05,0.00011411101879688032,1.4667999977651579e-09,0.0,2.9220823040392804e-06,16.70092842038119,24.429017773635266,1716.0114130314337,0.023490800890742933,0.11472995900282651,6.24055510224532,26.45188493940718,1.288230046205278
134,135,11.671113959606815,0.0006983274641134741,10.653850612856042,1.310373026096488e-05,0.0001141110187948585,1.4668000033882593e-09,0.0,2.922082304041969e-06,16.700928420408495,24.42901777363245,1716.0114130653856,0.023490800891184677,0.11472995900280436,6.240555102019927,26.451885176343414,1.2882300462203025
135,136,11.671113959603652,0.0006983274641277061,10.65385061285605,1.310373026089723e-05,0.0001141110187941414,1.4668000053849782e-09,0.0,2.9220823040429235e-06,16.70092842041819,24.429017773631458,1716.0114130774482,0.02349080089134138,0.11472995900279644,6.240555101943961,26.451885257672203,1.288230046225746
136,137,11.671113959598841,0.0006983274641334954,10.653850612856054,1.3103730260869707e-05,0.00011411101879384866,1.4668000061962676e-09,0.0,2.9220823040433127e-06,16.70092842042213,24.429017773631042,1716.011413082354,0.0234908008914051,0.11472995900279329,6.240555101909467,26.451885294840817,1.288230046228004
137,138,11.671113959600778,0.0006983274641303728,10.653850612856054,1.310373026088449e-05,0.00011411101879400565,1.4668000057587832e-09,0.0,2.9220823040431027e-06,16.700928420420002,24.429017773631262,1716.011413079706,0.023490800891370504,0.114729959002795,6.240555101927303,26.451885278383717,1.2882300462267944
138,139,11.67111395960056,0.0006983274641324899,10.653850612856054,1.3103730260874538e-05,0.00011411101879389956,1.4668000060557197e-09,0.0,2.922082304043244e-06,16.700928420421448,24.429017773631116,1716.0114130815014,0.023490800891393934,0.11472995900279384,6.24055510191646,26.451885288254232,1.2882300462275889
